Date,Company/Brand,Stage,Amount($),Year,Founded,HeadQuarter,Sector,Founders,Investor
2021-06-29,O4S,Series A,6000000.0,2021,2017,Gurugram,Technology,"Divay Kumar, Shreyans Sipani","Think Investments, Venture Highway"
2021-06-29,GrowFix,Seed,2000000.0,2021,2020,Bangalore,FinTech,"Ajinkya Kulkarni, Abhik Patel","Zerodha's Rainmatter Capital, Better Capital"
2021-06-29,Qoohoo,Seed,800000.0,2021,2020,Bangalore,Other,"Vimal Singh Rathore, Aseem Gupta",Angel investors
2021-06-29,Pitstop,Pre-series B,3500000.0,2021,2015,Bangalore,Automotive,"Mihir Mohan Mishra, Nirant Ramakuru, Ruchi Deepak","Acko Technology, Services, LetsVenture"
2021-06-30,Ola Electric,Seed,200000000.0,2021,2017,Bangalore,Automotive,Bhavish Aggarwal,"Falcon Edge, Softbank"
2021-06-30,Hyperface,Seed,1300000.0,2021,2021,Bangalore,Technology,"Ramanathan RV, Aishwarya Jaishankar","Kunal Shah, Better Capital"
2021-07-01,Troo Good,Series A,7000000.0,2021,2018,Hyderabad,E-Commerce,Raju Bhupati,OAKS Asset Management
2021-07-01,Mentoria,Pre-series A,200000.0,2021,2015,Mumbai,Education,"Ashish Arora, Nikhar Arora, Sameer Bhakhri","Pradeep K Jaisingh, Jayant Mehrotra"
2021-07-02,Nova Benefits,Series A,10000000.0,2021,2020,Bangalore,Wellness/Beauty,"Saransh Garg, Yash Gupta","Susquehanna International Group, Bessemer Venture Partners"
2021-07-02,E42,Series A,5400000.0,2021,2012,Pune,Technology,"Animesh Samuel, Sanjeev Menon",Pavestone Ventures
2021-07-02,Safex Chemicals,Seed,50000000.0,2021,1991,Delhi,Technology,"SK Jindal, SK Chaudhary",BanyanTree Finance Pvt. Ltd.
2021-07-02,Moneyboxx,Debt,3000000.0,2021,1994,Mumbai,FinTech,Deepak Aggarwal,"Ashv Finance, BlackSoil Capital"
2021-07-03,Godamwale,Seed,169032154.0,2021,2016,Mumbai,Logistics,"Basant Kumar, Vivek Tiwari, Ranbir Nandan",Inflection Point Ventures
2021-07-03,Bewakoof,Seed,4000000.0,2021,2011,Mumbai,Lifestyle,Prabhkiran Singh,"IvyCap Ventures, Pratithi Investment Trust"
2021-07-03,Bijnis,Seed,169032154.0,2021,2014,Delhi,E-Commerce,"Chaitanya Rathi, Shubham Agarwal, Siddharth Rastogi, Siddharth Vij","Sequoia Capital India, Matrix Partners India"
2021-07-03,Jupiter,Series B,44000000.0,2021,2019,Mumbai,Finance,Jitendra Gupta,"Nubank, Global Founders Capital, Sequoia Capital India, Matrix Partners India"
2021-07-04,Inzpira,Seed,300000.0,2021,2021,Trivandrum,Other,"Rohith Namboothiri, Sruthy Ramesh","Raj Nair, Gopinath Latpate"
2021-07-04,Digantara,Seed,2500000.0,2021,2018,Bangalore,Technology,"Anirudh N Sharma, Rahul Rawat, Tanveer Ahmed",Kalaari Capital
2021-07-05,GlobalBees,Series A,150000000.0,2021,2021,Delhi,Wellness/Beauty,Nitin Agarwal,"FirstCry, Lightspeed Venture Partners"
2021-07-05,Urban Company,Seed,188000000.0,2021,2014,Delhi,Other,"Abhiraj Singh Bhal, Raghav Chandra, Varun Khaitan",Vy Capital
2021-07-05,SatSure,Seed,169032154.0,2021,2017,Bangalore,Other,"Prateep Basu, Rashmit Singh Sukhmani, Abhishek Raju",Baring PE India
2021-07-05,Hash,Seed,3500000.0,2021,2020,Delhi,Other,Shwetank Jain,Amrac Investment Trust
2021-07-05,TartanSense,Seed,5000000.0,2021,2015,Bangalore,Technology,Jaisimha Rao,"FMC, Omnivore, Blume Ventures"
2021-07-06,Mestastop Solutions,Seed,100000.0,2021,2018,Bangalore,Healthcare,Dr Arnab Roy Chowdhury,CIIE.CO
2021-07-06,Rocket Skills,Pre-seed,200000.0,2021,2020,Gurugram,Education,"Vibhu Bahuguna, Mohit Jain","Better Capital, First Cheque, Titan Capital"
2021-07-06,Captain Fresh,Series B,40000000.0,2021,2019,Bangalore,Logistics,Utham Gowda,"Tiger Global, Prosus Ventures"
2021-07-07,PayGlocal,Series A,4900000.0,2021,2021,Bangalore,Finance,"Prachi Dharani, Rohit Sukhija, Yogesh Lokhande",Sequoia Capital India
2021-07-08,Xpresslane,Pre-seed,400000.0,2021,2019,Bangalore,Technology,Ashwin Koorakula,"Point One Capital, Yatra Angel Network (YAN), Opus Consulting, Manipal Technologies."
2021-07-08,Log 9 Materials,Series A+,8500000.0,2021,2014,Bangalore,Technology,"Akshay Singhal, Kartik Hajela",Amara Raja Batteries
2021-07-08,Miko,Seed,6000000.0,2021,2015,Mumbai,Technology,"Chintan Raikar, Prashant Iyengar, Sneh Vaswani","Chiratae Ventures, YourNest Venture Capital"
2021-07-08,21K School,Pre-series A,5000000.0,2021,2020,Bangalore,Other,"Santosh Kumar, Yeshwanth Raj Parasmal, Dinesh Kumar, Joshi Kumar",Ronnie Screwvala
2021-07-08,Wondrlab,Pre-series A,7000000.0,2021,2020,Mumbai,Marketing,Saurabh Varma,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings"
2021-07-09,ReDesyn,Pre-series A,300000.0,2021,2016,Mumbai,Other,"Smriti Dubey, Shikhar Vaidya",Anthill Ventures
2021-07-09,Coinshift,Seed,2500000.0,2021,2021,Chandigarh,Technology,Tarun Gupta,"Sequoia Capital, Sandeep Nailwal"
2021-07-09,Optimized Electrotech,Pre-series A,1800000.0,2021,2017,Ahmadabad,Other,"Anil Yekkala, Dharin Shah, Kuldeep Saxena, Purvi Shah, Sandeep Shah",GVFL
2021-07-09,Juspay,Series C,60000000.0,2021,2012,Bangalore,FinTech,"Vimal Kumar, Ramanathan RV",SoftBank Vision Fund 2
2021-07-10,Nimble Growth Organics,Seed,169032154.0,2021,2016,Bangalore,Agriculture,"Rahul Saria, Nagendra Kalkuli, Abhisek Bhagchandka, Pradeep Kumar ML",Inflection Point Ventures
2021-07-10,Kale Logistics,Series A,5000000.0,2021,2010,Thane,Logistics,"Amar More, Vipul Jain",Inflexor Ventures
2021-07-10,IDfy,Series D,10000000.0,2021,2011,Mumbai,Technology,Ashok Hariharan,"TransUnion, Blume Ventures"
2021-07-10,Kazam,Seed,900000.0,2021,2020,Bangalore,Energy,"Akshay Shekhar, Vaibhav Tyagi",Inflection Point Ventures
2021-07-11,Duroflex,Seed,60000000.0,2021,1963,Bangalore,Other,P. C. Mathew,Norwest Venture Partners
2021-07-11,Ultraviolette,Series C,150000000.0,2021,2021,Bangalore,Automotive,"Subramaniam Narayan, Niraj Rajmohan","TVS Motor, Zoho"
2021-07-11,GoBolt,Series B,20000000.0,2021,2015,Gurugram,Logistics,"Naitik Baghla, Parag Aggarwal, Sumit Sharma","Paragon Partners, Aavishkaar Capital"
2021-07-12,ZestMoney,Series C,50000000.0,2021,2015,Bangalore,Finance,"Priya Sharma, Lizzie Chapman",Zip Co
2021-07-12,YPay,Seed,400000.0,2021,2017,Noida,FinTech,Dr Navneet Gupta,We Founder Circle
2021-07-13,NoBroker.com,Series E,2100000.0,2021,2014,Bangalore,Real Estate,"Akhil Gupta, Amit, Saurabh","General Atlantic, Tiger Global, Moore Strategic Ventures"
2021-07-13,Genworks Health,Seed,2000000.0,2021,2015,Bangalore,Automotive,S Ganeshprasad,Blacksoil
2021-07-13,Spintly,Seed,500000.0,2021,2017,Goa,Technology,Rohin Parkar,Riso Capital
2021-07-14,Classplus,Series C,65000000.0,2021,2017,Noida,Education,"Mukul Rustagi, Bhaswat Agarwal",Tiger Global
2021-07-15,Delhivery,Series I,76000000.0,2021,2011,Gurugram,Logistics,Sahil Barua,Addition
2021-07-15,TurboHire,Seed,169032154.0,2021,2019,Hyderabad,Technology,Deepak Agrawal,"Arcilla, Samir Khosla"
2021-07-15,ShopMyLooks,Seed,200000.0,2021,2021,Noida,Media/Entertainment,Rohit Jaiswal,"Capital A, Collective Artists Network"
2021-07-15,Answer Genomics,Seed,169032154.0,2021,2019,Bangalore,Automotive,Rahul Ranganathan,"India Accelerator, Lyxel&Flamingo"
2021-07-15,Kohbee,Pre-seed,235000.0,2021,2019,Bangalore,Other,"Rohan Sinha, Shashwat Aditya","Ankit Mehrotra, Saurabh Aggarwal"
2021-07-16,Keeros,Pre-series A,169032154.0,2021,2017,Lucknow,Consumables,"Sachin Sahni, Simran Sahni",Venture Catalysts
2021-07-16,Otipy,Series A,10200000.0,2021,2020,Gurugram,Consumables,Varun Khurana,"Omidyar Network India, Innoven Capital"
2021-07-17,Biddano,Pre-series A1,2000000.0,2021,2016,Pune,Wellness/Beauty,"Talha Shaikh, Ashok Yadav","Gokul Rajaram, JPIN, Venture Catalysts UK, AngelList"
2021-07-17,Flipspaces,Pre-series B,2000000.0,2021,2011,Mumbai,Other,Kunal Sharma,Prashasta Seth
2021-07-17,WinZO,Series C,65000000.0,2021,2018,Delhi,Gaming,Paavan Nanda,Griffin Gaming Partners
2021-07-17,OneCard,Seed,76000000.0,2021,2019,Pune,Finance,"Rupesh Kumar, Anurag Sinha, Vibhav Hathi","Ocean View Investment, QED Fund"
2021-07-18,Unnati,Series A,7000000.0,2021,2019,Noida,FinTech,"Amit Sinha, Ashok Prasad","Incofin, NabVentures, Orios"
2021-07-18,Kodo Card,Seed,8000000.0,2021,2019,Mumbai,FinTech,"Deepti Sanghi, Gaurav Thapa","Brex, Y-Combinator"
2021-07-18,Homeville,Seed,7000000.0,2021,2017,Mumbai,Technology,Madhusudan Sharma,"9Unicorns, Varanium NexGen Fund"
2021-07-19,Voiro,Pre-series A,1800000.0,2021,2014,Bangalore,Other,"Anand Gopal, Kavita Shenoy",1Crowd
2021-07-19,Bewakoof,Seed,8000000.0,2021,2012,Mumbai,Lifestyle,Prabhkiran Singh,InvestCorp
2021-07-19,TranZact,Series A,7000000.0,2021,2017,Mumbai,Technology,"Ritesh Kumar, Sharad Sen Sharma, Rohan Sen Sharma","Tribe Capital, Prime Venture Partners"
2021-07-19,ideaForge,Seed,2000000.0,2021,2007,Mumbai,Technology,"Ankit Mehta, Ashish Bhat","Infosys, Qualcomm Ventures"
2021-07-19,Chalo,Seed,7000000.0,2021,2014,Mumbai,Technology,"Mohit Dubey, Nikhil Aggarwal","Amit Singhal, Raine Ventures"
2021-07-19,Express Stores,Seed,1000000.0,2021,2019,Gurugram,E-Commerce,"Apoorv Jain, Kartik Gupta","Venture Highway, Rohit Bansal"
2021-07-20,StockGro,Pre-series A,5000000.0,2021,2020,Bangalore,FinTech,Ajay Lakhotia,"Roots Ventures, Velo Partners"
2021-07-20,MPL,Seed,95000000.0,2021,2018,Bangalore,Gaming,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners"
2021-07-21,Toplyne,Seed,2500000.0,2021,2021,Bangalore,Technology,"Rishen Kapoor and Ruchin Kulkarni, Rohit Khanna","Sequoia Capital , Together Fund"
2021-07-22,Farmers Fresh Zone,Pre-series A,800000.0,2021,2015,Kochi,Technology,Pradeep PS,"IAN Fund, Malabar Angel Network, Native Angel Network"
2021-07-22,MPL,Seed,5000000.0,2021,2018,Bangalore,Gaming,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners"
2021-07-22,NewLink Group,Seed,200000000.0,2021,2016,Beijing,Technology,"Yang Wang, Zhen Dai",Bain Capital
2021-07-22,Velocity,Series A,20000000.0,2021,2020,Bangalore,Finance,"Saurav Swaroop, Abhiroop Medhekar, Atul Khichariya",Valar Ventures
2021-07-23,Bizongo,Series D,100000000.0,2021,2015,Mumbai,E-Commerce,"Sachin Agrawal, Aniket Deb, Ankit Tomar",Tiger Global
2021-07-23,BharatPe,Debt,8200000.0,2021,2018,Delhi,FinTech,"Ashneer Grover, Shashvat Nakrani","Steadview Capital, Insight Partners"
2021-07-23,Hakuna Matata,Seed,1000000.0,2021,2006,Chennai,Technology,Gengarajan PV,Hardcastle Petrofer
2021-07-24,Endimension,Seed,300000.0,2021,2018,Mumbai,Automotive,"Bharadwaj Kss, Apparao MLV, Kurien Zacharia",Inflection Point Ventures
2021-07-24,Hypd Store,Pre-seed,169032154.0,2021,2020,Delhi,Technology,"Ashwarya Garg, Akshay Bhatnagar",ScoopWhoop
2021-07-24,FloCareer,Series A,5700000.0,2021,2018,Bangalore,Technology,"Mohit Jain,  Mehul Bhatt",Data Point Capital
2021-07-24,Sterling Accuris Wellness,Seed,30000000.0,2021,2016,Ahmedabad,Automotive,Girish Patel,Morgan Stanley Private Equity Asia
2021-07-25,Plutomen,Seed,300000.0,2021,2016,Ahmadabad,Technology,Keyur Bhalavat,"GUSEC Seed Fund, DeVX Venture Fund"
2021-07-25,Droom,Seed,200000000.0,2021,2014,Gurugram,Automotive,Sandeep Aggarwal,Inflection Point Ventures
2021-07-25,Myelin Foundry,Pre-series A,1000000.0,2021,2019,Bangalore,Technology,"Gopichand Katragadda, Ganesh Suryanarayanan, Aditi Olemann",Beyond Next Ventures
2021-07-26,Revfin,Pre-series A,4000000.0,2021,2017,Delhi,Finance,Sameer Aggarwal,"Ruchirans Jaipuria, Rishi Kajaria"
2021-07-26,House of Kieraya,Seed,15000000.0,2021,2013,Bangalore,Wellness/Beauty,Ajith Mohan Karimpana,TradeCred
2021-07-26,CredAvenue,Series A,90000000.0,2021,2017,Chennai,FinTech,Gaurav Kumar,"Sequoia Capital, Lightspeed, TVS Capital Funds"
2021-07-26,Fuel Buddy,Seed,1000000.0,2021,2017,Delhi,Energy,Aditya Singh,Jaipuria Family Office
2021-07-26,eShipz,Seed,700000.0,2021,2019,Bangalore,Technology,"Shashi S Tripathi, Shivadeep Mahadi, Ajaykumar R","Indian Angel Network, Axilor"
2021-07-26,Shumee,Seed,169032154.0,2021,2014,Bangalore,Consumer Services,Meeta Sharma Gupta,Dia Mirza
2021-07-27,FRND,Series A,6500000.0,2021,2019,Bangalore,Media/Entertainment,"Bhanu Pratap Singh Tanwar, Hardik Bansal, Harshvardhan Chhangani",KRAFTON
2021-07-27,Neeman,Series A,2000000.0,2021,2017,Hyderabad,Consumer Services,Taran Chhabra,Sixth Sense Ventures
2021-07-27,Raptee Energy,Seed,700000.0,2021,2019,Chennai,Automotive,Phunith Kumar,Inflection Point Ventures
2021-07-27,Khatabook,Series C,100000000.0,2021,2018,Bangalore,Finance,"Ravish Naresh, Ashish Sonone","Tribe Capital, Moore Strategic Ventures (MSV)"
2021-07-27,Dunzo,Series E,40000000.0,2021,2015,Bangalore,Other,"Ankur Aggarwal, Dalvir Suri, Kabeer Biswas, Mukund Jha","Lightbox, Evolvence India Fund"
2021-07-28,SSA Finserv,Seed,3000000.0,2021,2019,Mumbai,FinTech,Vikas Agarwal,Blue Ashva Capital
2021-07-28,MYSUN,Seed,2000000.0,2021,2016,Delhi,Energy,Gagan Vermani,TATA Cleantech Capital
2021-07-28,Upside AI,Seed,1200000.0,2021,2017,Mumbai,FinTech,"Kanika Agarrwal, Nikhil Hooda, Atanuu Agarrwal",Endiya Partners
2021-07-28,iBus,Seed,21000000.0,2021,2010,Bangalore,Other,"Ram Sellaratnam, Sunil Menon and Subash Vasudevan",Morgan Stanley
2021-07-28,HealthifyMe,Series C,75000000.0,2021,2012,Bangalore,Automotive,"Tushar Vashisht, Sachin Shenoy","LeapFrog, Khosla Ventures"
2021-07-28,MYBYK,Pre-series A,1000000.0,2021,2014,Ahmadabad,Logistics,Arjit Soni,Avon Cycles
2021-07-29,MetroRide,Seed,169032154.0,2021,2020,Bangalore,Logistics,"Girish Nagpal, Kaaman Agarwal",Inflection Point Ventures
2021-07-29,Ozonetel,Series A,5000000.0,2021,2007,Hyderabad,Technology,"CSN Murthy, Atul Sharma",Stakeboat Capital
2021-07-29,Ourbetterplanet,Seed,300000.0,2021,2020,Bangalore,E-Commerce,Pallavi Srivastava,VANS Group
2021-07-29,WiT-ACE,Seed,1000000.0,2021,2020,Gurugram,Other,Anuranjita Kumar,CitiusTech
2021-07-30,Awon GameZ,Seed,2000000.0,2021,2020,Noida,Gaming,Amardeep Bajpai,Aditya Duggar
2021-07-30,NeoDocs,Pre-seed,169032154.0,2021,2020,Mumbai,Healthcare,"Nikunj Malpani, Anurag Meena, Pratik Lodha","Y Combinator, 9Unicorns, Titan Capital"
2021-07-31,ClearDekho,Pre-series A,4000000.0,2021,2016,Ghaziabad,Consumer Services,"Saurabh Dayal, Shivi Singh",Aroa Ventures
2021-07-31,Nap Chief,Seed,200000.0,2021,2019,Mumbai,Lifestyle,Raghav Gupta,Titan Capital
2021-07-31,Simpl,Series B,40000000.0,2021,2015,Bangalore,Consumer Services,"Nitya, Chaitra Chidanand","Valar Ventures, IA Ventures"
2021-07-31,MicroDegree,Seed,169032154.0,2021,2019,Mangalore,Education,"Gaurav Kamath, Rakesh Kothari, Manikanta Nair",Research Innovation Incubation Design Labs
2021-07-31,Rapido,Seed,52000000.0,2021,2015,Bangalore,Technology,"Aravind Sanka, Pavan Guntupalli, SR Rishikesh","Shell Ventures, Yamaha, Kunal Shah"
2021-08-01,BeatO,Pre-series B,5000000.0,2021,2015,Delhi,Automotive,Gautam Chopra,W Health Ventures
2021-08-01,My3DSelfie,Pre-series A,169032154.0,2021,2016,Guwahati,Lifestyle,Harsha P Deka,"NEVF, AccelNest"
2021-08-01,Bikayi,Series A,10000000.0,2021,2019,Hyderabad,E-Commerce,"Sonakshi Nathani, Ashutosh Singla",Sequoia Capital India
2021-08-02,BlissClub,Seed,2000000.0,2021,2020,Bangalore,Lifestyle,Minu Margeret,Elevation Capital
2021-08-02,Sourcewiz,Seed,3000000.0,2021,2021,Gurugram,Technology,"Divyaanshu Makkar, Vikas, Mayur","Blume, Alpha Wave Incubation"
2021-08-03,DotPe,Series A,27000000.0,2021,2019,Gurugram,FinTech,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","PayU, Google"
2021-08-03,GoMechanic,Series C,42000000.0,2021,2016,Gurugram,Automotive,Kushal Karwa,"Tiger Global, Sequoia"
2021-08-03,Tvasta,Seed,400000.0,2021,2016,Chennai,Automotive,"Vidyashankar C, Parivarthan Reddy, Adithya Jain",Habitat for Humanity International
2021-08-04,Samaaro,Seed,125000.0,2021,2020,Bangalore,Technology,"Mayank Banka, Purnank Prakash, Skandha Gopalan","Chaitanya Kalipatnapu, Kedar Gavane"
2021-08-04,ApnaKlub,Pre-series A,169032154.0,2021,2020,Bangalore,E-Commerce,"Shruti, Manish Kumar","Blume Ventures, Whiteboard Capital"
2021-08-04,Jai Kisan,Series A,30000000.0,2021,2017,Mumbai,FinTech,"Adriel Maniego, Arjun Ahluwalia","The Chatterjee Group, Prophetic Ventures"
2021-08-05,Zepto,Seed,60000000.0,2021,2021,Mumbai,E-Commerce,"Aadit Palicha, Kaivalya Vohra","Glade Brook Capital, Nexus, Y Combinator"
2021-08-05,Pocket FM,Series B,22000000.0,2021,2018,Bangalore,Media/Entertainment,"Rohan, Nishanth Srinivas, Prateek Dixit","Lightspeed, Times Group, Tanglin Venture Partners"
2021-08-05,Smart Express,Seed,10000000.0,2021,2018,Mumbai,Logistics,Yogesh Dhingra,"IIFL India Private Equity Fund, Smiti Holding & Trading Company"
2021-08-06,ExtraaEdge,Pre-series A,1000000.0,2021,2015,Pune,Technology,"Abhishek Ballabh, Sushil Mundada","9Unicorns Accelerator Fund, Indian Angel Network"
2021-08-06,Knorish,Pre-series A,1000000.0,2021,2016,Gurugram,Education,"Rakhi Wadhwa, Kinner N Sacchdev","Inflection Point Ventures, Rockstud Capital, Pentathlon Ventures, Prophetic Ventures syndicate"
2021-08-06,ZFW Hospitality,Pre-seed,150000.0,2021,2015,Delhi,Consumables,Madhav Kasturia,"Mumbai Angels Network, Expert DOJO"
2021-08-06,Marquee Equity,Seed,3800000.0,2021,2016,Mumbai,FinTech,Ash Narain,"Capital One, Arrowroot Capital"
2021-08-07,MyMobiForce,Pre-series A,1400000.0,2021,2018,Noida,Technology,"Dheeraj Khatter, Himanshu Kumar, Kshitiz Saini",Bharat Inclusion
2021-08-08,Jumbotail,Series C,85000000.0,2021,2015,Bangalore,E-Commerce,"S Karthik Venkateswaran, Ashish Jhina",Invus
2021-08-08,SuperZop,Series A,4000000.0,2021,2016,Mumbai,Consumer Services,"Raghuveer Allada, Prithwi Singh, Darshan Krishnamurthy",Incofin’s India Progress Fund
2021-08-08,Makers Hive,Seed,9000000.0,2021,2018,Hyderabad,Technology,Pranav Vempati,"Starfish Growth Partners, Investpad"
2021-08-09,EventBeep,Seed,169032154.0,2021,2019,Pune,Education,"Saurabh Mangrulkar, Rakhi Pal, Venkatesh Prasad","SucSEED  Indovation Fund, Uincept, Palimala Ventures"
2021-08-09,NFTically,Seed,169032154.0,2021,2021,Gurugram,FinTech,Toshendra Sharma,Jayanti Kanani
2021-08-09,Wysa,Seed,169032154.0,2021,2015,Bangalore,Technology,"Jo Aggarwal, Ramakant Vempati","Kae Capital, Pi Ventures"
2021-08-09,Synapsica,Series A,4000000.0,2021,2017,Delhi,Automotive,"Meenakshi Singh, Dr Cherian, Kuldeep Singh Chauhan","IvyCap Ventures, Endiya Partners"
2021-08-10,Slice,Seed,20000000.0,2021,2016,Bangalore,FinTech,Rajan Bajaj,"Gunosy, Blume Ventures"
2021-08-10,Lavado,Seed,169032154.0,2021,2016,Mumbai,Consumer Services,Disha Jain,Ashish Shah
2021-08-10,BigLeap,Seed,600000.0,2021,2015,Hyderabad,Other,"Jamesh Johnson, Sainath Malkapuram Goud",Anup Kumar Yama
2021-08-11,Zenpay Solutions,Seed,169032154.0,2021,2019,Delhi,Finance,Ankit Bhargava,"The StarupLab, AngelBay"
2021-08-11,Niro,Seed,3500000.0,2021,2021,Bangalore,Finance,"Aditya Kumar, Sankalp Mathur",Elevar Equity
2021-08-11,Cuvette Tech,Seed,1800000.0,2021,2020,Bangalore,Other,"Atul Singhal, Sudhanshu Singh","Varun Alagh, Harish Daiya"
2021-08-11,bitsCrunch,Seed,700000.0,2021,2020,Chennai,Technology,Saravanan Jaichandaran,"Covalent, Double Peak, GenBlock Capital, Ledger Prime, MEXC Global, Synaps"
2021-08-11,Green Soul,Seed,200000.0,2021,2016,Ambernath,Consumer Services,Ravi Khushwani,velocity.in
2021-08-11,Meesho,Seed,300000000.0,2021,2015,Bangalore,E-Commerce,"Sanjeev Barnwal, Vidit Aatrey","SAIF Partners, Venture Highway"
2021-08-11,Remedico,Seed,500000.0,2021,2017,Hyderabad,Automotive,Ranjit Bhatia,"Venture Catalysts, Tahseen Consulting"
2021-08-11,Phable,Series A,12000000.0,2021,2017,Bangalore,Healthcare,"Mukesh Bansal, Prasanth Reddy, Sumit Sinha","Fresco Capital, Social Starts"
2021-08-12,Kinara Capital,Seed,6000000.0,2021,2011,Bangalore,FinTech,Hardika Shah,"GAWA Capital, Gaja Capital"
2021-08-12,KIWI,Seed,250000.0,2021,2020,Delhi,Technology,"Imran Ladiwala, Mishu Ahluwalia","PointOne Capital, Core91 VC"
2021-08-13,Quali55Care,Seed,169032154.0,2021,2018,Mumbai,Automotive,Harddik K Patel,India Accelerator’s Angel Investor Network
2021-08-13,Rapido,Series C,43000000.0,2021,2015,Bangalore,Logistics,"Aravind Sanka, Pavan Guntupalli, Rishikesh SR","Skycatcher, Nexus Venture Partners"
2021-08-14,TagZ Foods,Pre-series A,500000.0,2021,2019,Bangalore,Consumables,"Anish Basu Roy, Sagar Bhalotia",Venture Catalysts
2021-08-14,Cred,Series C,81000000.0,2021,2018,Bangalore,FinTech,Kunal Shah,"DST Global, General Catalyst"
2021-08-14,Arbo Works,Seed,169032154.0,2021,2021,California,Technology,Caesar Sengupta,Sequoia Capital
2021-08-15,SuperGaming,Seed,5500000.0,2021,2017,Pune,Gaming,"Roby John, Sanket Nadhani, Navneet Waraich","Skycatcher, AET Fund, BAce Capital, Dream Incubator, 1Up Ventures"
2021-08-15,Zolve,Series A,40000000.0,2021,2020,Bangalore,Finance,Raghunandan G,DST Global
2021-08-15,OYO,Series F2,5000000.0,2021,2013,Gurugram,Hospitality,Ritesh Agarwal,Microsoft
2021-08-15,Vedantu,Series E,100000000.0,2021,2011,Bangalore,Other,"Vamsi Krishna, Pulkit Jain, Saurabh Saxena, Anand Prakash",ABC World Asia
2021-08-15,Probus Insurance,Seed,6700000.0,2021,2002,Mumbai,Finance,Rakesh goyal,BlueOrchard Impact Investment Managers
2021-08-16,Zerone,Pre-series A,1300000.0,2021,2018,Gurugram,FinTech,Jaijit Bhattacharya,Anthill Ventures
2021-08-17,Do Your Thng,Seed,1500000.0,2021,2018,Gurugram,Marketing,Ankit Agarwal,"Angelbay Holdings, Faad Network"
2021-08-17,Recordent,Seed,400000.0,2021,2018,Hyderabad,Finance,Winny Patro,"Family Office of Kantamaneni, IIM Calcutta Innovation Park"
2021-08-17,KreditBee,Seed,75000000.0,2021,2018,Bangalore,FinTech,"Karthikeyan Krishnaswamy, Madhusudan Ekambaram, Wan Hong","Alpine Capital, PremjiInvest"
2021-08-18,BetterPlace,Series C,24000000.0,2021,2014,Bangalore,Technology,Pravin Agarwala,"Jungle Ventures, CX Partners"
2021-08-19,Gobillion,Seed,2900000.0,2021,2020,Delhi,Other,"Roshan Farhan, Kulapradip Bharali","YCombinator, Justin Mateen, Pioneer Fund"
2021-08-19,Curefoods,Seed,13000000.0,2021,2020,Bangalore,Consumables,Ankit Nagori,"Iron Pillar, Nordstar, Binny Bansal"
2021-08-19,PazCare,Seed,169032154.0,2021,2021,Bangalore,Other,Sanchit Malik,"Ashish Hemrajani, Parikshit Dar"
2021-08-19,Homingos,Seed,169032154.0,2021,2018,Bangalore,Other,"Shourya Agarwal, Malhar Patil, Rajat Gupta","Sundi Natarajan, Srinivas Anumolu"
2021-08-19,Muvin,Seed,1000000.0,2021,2020,Bangalore,FinTech,Mukund V Rao,Inflection Point Ventures
2021-08-20,MSMEx,Pre-series A,1000000.0,2021,2019,Andheri,Education,"Amit Kumar, Vishal Kumar, Dilip Kumar, Khushboo Arora, Kumar Sambhav","TNF Ventures, Razorpay"
2021-08-20,Progcap,Series C,30000000.0,2021,2016,Delhi,FinTech,"Pallavi Shrivastava, Himanshu Chandra",Tiger Global
2021-08-20,4baseCare,Pre-series A,2000000.0,2021,2018,Bangalore,Healthcare,"Hitesh Goswami, Kshitij Rishi","Mount Judi Ventures, growX Ventures, Season Two Ventures"
2021-08-21,AyuRythm,Seed,169032154.0,2021,2017,Bangalore,Automotive,Abhilesh Gupta,SucSEED Indovation Fund
2021-08-21,Pratilipi,Seed,48000000.0,2021,2015,Bangalore,Other,Ranjeet Pratap Singh,"Krafton Inc, Omidyar"
2021-08-22,KreditBee,Seed,8000000.0,2021,2018,Bangalore,FinTech,"Karthikeyan Krishnaswamy, Madhusudan Ekambaram, Wan Hong","NewQuest Capital Partners, Motilal Oswal Private Equity"
2021-08-22,Now&Me,Seed,1000000.0,2021,2018,Delhi,Automotive,"Bani Singh, Drishti Gupta","Saama, Whiteboard Capital"
2021-08-22,90+ My Tuition App,Series A,5000000.0,2021,2015,Bangalore,Education,Vingish Vijay,Pearl Investment LLC
2021-08-22,ImaginXP,Seed,1500000.0,2021,2013,Pune,Education,Vidhika Rohatgi,Venture Catalysts
2021-08-22,Flatheads,Seed,169032154.0,2021,2019,Bangalore,Lifestyle,"Ganesh Balakrishnan, Utkarsh Biradar","Pankaj Chaddah, Srivatsan Rajan"
2021-08-22,Almo,Seed,169032154.0,2021,2020,Gurugram,Lifestyle,Abhishek Shah,Angelist India
2021-08-23,Braingroom,Seed,200000.0,2021,2015,Chennai,Education,"Madhula Sathyamoorthy, Naliene Ramasamy, Kalaiarsi Periasamy","IAN, Social Alpha, Startup Oasis"
2021-08-23,Skillmatics,Series A,6000000.0,2021,2016,Mumbai,Education,Dhvanil Sheth,Sequoia Capital India
